L1-dcache-load-misses,L1-dcache-loads,L1-dcache-prefetch-misses,L1-dcache-store-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-prefetches,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,bus-cycles,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,iTLB-load-misses,iTLB-loads,instructions,ref-cycles,stalled-cycles-frontend,class
"81,731","1,407,931","2,664","4,777","2,449,200","201,035","61,867","38,865","6,517","1,016,010","29,148","1,016,010","52,141","236,592","13,235","116,835","4,530,833","6,573","312,701",466,"299,789","1,346","4,473","576,616","16,013,024","3,612,650",yes
"92,814","1,526,479","1,300","2,216","626,888","113,424","44,535","6,963","15,341","872,534","52,309","872,534","62,402","120,095","3,803","64,458","2,295,392","11,800","4,364,467","1,798","2,205,744","7,314","3,245","13,868,299","15,223,680","1,749,290",yes
"69,290","1,474,611","32,813","47,291","685,647","110,438","41,368","21,784","7,861","1,161,925","38,818","1,161,925","47,289","1,020,769","67,725","309,569","18,248,520","9,784","973,168","2,200","636,733","9,370","1,930","6,129,533","13,600,352","12,350,382",yes
"48,049","490,355","2,694","5,085","2,589,617","218,896","71,125","44,501","7,327","355,837","29,960","355,837","30,666","232,773","13,387","123,325","4,583,911","6,728","304,494",660,"292,903","2,330","2,737","851,178","8,128,672","3,615,988",yes
"105,081","1,579,298","1,293","2,118","613,217","109,520","43,220","6,979","17,769","955,778","70,487","955,778","64,260","132,306","3,789","56,600","2,473,155","12,898","4,925,567",661,"2,466,859","1,930","4,264","10,446,603","19,314,976","1,861,540",yes
"120,972","2,958,858","31,629","43,045","1,605,267","185,872","59,485","27,453","10,518","2,143,876","52,915","2,143,876","87,029","974,068","63,197","311,839","17,863,109","13,344","1,095,494","1,908","721,548","8,301","4,559","7,558,952","22,669,056","12,203,679",yes
"122,679","2,126,817","1,987","3,160","2,964,404","272,537","89,899","59,277","32,187","1,505,716","92,124","1,505,716","73,120","172,032","8,819","92,173","3,324,225","11,569","2,665,614",821,"1,645,628","2,669","7,119","947,101","21,226,240","2,639,767",yes
"39,772","348,861","2,805","5,478","528,428","82,812","31,224","6,483","20,723","262,982","88,087","262,982","32,101","252,628","11,035","125,523","4,406,479","18,957","5,444,914",803,"2,798,854","2,463",844,"7,462,000","7,494,880","3,465,720",yes
"112,630","2,561,704","27,613","39,408","286,656","81,005","30,012","3,743","6,277","1,691,640","27,158","1,691,640","72,256","869,111","56,314","278,146","16,187,110","6,347","283,227","1,577","268,767","7,515","4,747","11,124,026","20,767,232","11,055,928",yes
"90,886","1,616,394","5,746","7,590","2,868,982","247,247","82,438","59,566","6,909","1,123,005","31,529","1,123,005","56,051","215,872","12,978","83,549","4,290,201","7,057","312,237",838,"314,530","2,766","4,391","1,008,725","15,756,800","3,174,848",yes
"44,185","527,889","2,288","3,946","212,673","59,747","22,192","2,990","20,285","329,710","66,522","329,710","34,497","191,988","7,137","102,427","3,576,357","15,466","6,405,264",566,"3,147,818","1,550",493,"4,083,999","8,775,968","2,809,919",yes
"110,257","2,539,928","33,243","48,304","646,157","121,426","47,442","7,864","8,328","1,674,027","40,731","1,674,027","73,210","1,114,133","72,649","336,865","19,913,446","9,962","448,653","2,166","379,882","9,403","4,771","14,860,164","20,585,376","13,756,132",yes
"94,331","1,645,624","1,657","2,681","2,624,984","165,596","68,673","57,743","11,522","1,140,929","29,088","1,140,929","59,074","158,757","8,477","75,189","2,939,402","7,122","1,760,550",556,"962,310","1,521","4,853","649,094","17,676,960","2,292,855",yes
"48,767","416,791","2,779","5,357","878,658","193,589","57,057","8,927","11,944","317,791","55,673","317,791","39,046","246,303","10,798","131,415","4,592,807","13,008","2,901,509",649,"1,527,312","2,234",591,"1,406,678","9,540,032","3,654,712",yes
"112,408","2,552,105","25,484","35,049","219,104","52,670","19,216","3,672","9,056","1,685,610","45,332","1,685,610","73,264","849,652","52,716","270,658","14,715,091","11,026","1,492,828","2,109","867,588","9,322","4,494","21,304,972","21,249,312","10,103,843",yes
"134,326","2,045,360","9,670","16,508","2,093,546","137,619","64,103","52,909","8,758","1,442,307","28,768","1,442,307","83,482","385,605","26,427","116,406","7,807,416","6,794","1,124,061",830,"676,219","3,047","8,730","1,133,884","22,396,928","5,752,608",yes
"37,296","336,869","3,488","7,213","1,121,388","207,356","50,834","11,511","13,154","254,409","54,903","254,409","30,783","279,313","15,383","140,941","5,234,060","12,504","3,554,828","1,925","1,832,399","7,615",451,"12,121,853","7,055,552","4,050,152",yes
"159,129","3,070,711","14,030","19,236","625,597","109,770","43,383","7,409","9,642","1,975,979","46,399","1,975,979","100,565","601,025","36,443","197,383","10,597,729","11,182","1,526,252","1,540","910,641","6,380","7,742","15,123,148","29,941,376","7,589,932",yes
"81,569","1,157,114","20,196","29,195","1,188,336","122,365","53,672","37,150","9,480","824,535","45,807","824,535","50,444","576,632","42,143","174,784","11,328,142","8,239","635,561","1,142","467,333","4,543","3,481","4,906,876","13,027,168","7,824,253",yes
"46,131","405,847","2,640","4,542","2,323,673","232,802","72,048","30,654","15,086","306,061","48,661","306,061","37,785","228,070","10,816","118,095","4,259,121","11,269","4,328,974",815,"2,169,840","3,273",484,"1,046,479","8,721,120","3,382,749",yes
"99,226","2,450,122","14,369","22,241","344,786","71,409","25,077","5,363","9,090","1,610,356","44,232","1,610,356","62,841","660,466","36,046","222,478","11,115,020","10,916","1,497,513","1,704","873,651","6,778","4,146","15,718,784","19,004,576","7,815,944",yes
"94,052","1,237,708","20,289","28,832","812,328","130,940","51,799","25,076","6,422","875,466","28,181","875,466","61,915","598,898","39,715","191,662","11,342,275","7,009","295,175","1,258","288,914","4,969","4,497","4,997,893","17,201,600","7,772,171",yes
"47,778","396,347","2,265","4,181","2,825,404","247,440","83,207","42,526","15,619","295,869","51,865","295,869","39,473","207,841","8,226","112,201","3,827,168","11,923","4,477,317",765,"2,252,181","2,750",946,"943,405","9,613,280","3,013,492",yes
"107,948","2,541,019","12,497","16,882","248,614","62,648","22,219","4,474","20,780","1,676,979","83,677","1,676,979","69,928","494,712","23,323","162,434","8,457,103","17,385","2,245,550","1,403","1,255,986","5,683","4,486","14,811,605","19,725,664","5,721,333",yes
"103,731","1,455,678","21,716","32,191","778,037","127,395","47,992","23,912","5,946","983,814","25,878","983,814","61,054","721,561","49,722","239,586","13,391,285","6,139","261,405",967,"262,116","4,218","3,911","4,806,369","17,804,096","9,340,717",yes
"30,436","284,190","2,633","4,694","3,111,654","355,454","118,684","45,983","17,972","212,965","69,412","212,965","27,938","231,388","9,464","117,398","4,335,100","15,769","4,534,217","1,088","2,351,041","3,665",327,"1,789,554","6,296,064","3,407,699",yes
"90,699","2,037,003","16,390","25,155","342,715","96,281","33,022","4,463","9,257","1,374,866","49,625","1,374,866","48,518","758,111","43,480","268,171","13,302,671","12,161","1,043,322","1,558","693,268","6,209","3,087","15,003,593","16,647,488","9,397,707",yes
"116,159","1,728,989","18,223","25,975","640,967","84,922","33,193","23,557","17,320","1,176,577","69,839","1,176,577","81,221","491,383","30,264","167,848","9,310,060","15,184","2,337,534",995,"1,329,601","3,877","5,538","3,166,218","21,600,800","6,440,879",yes
"46,235","568,634","3,311","6,962","2,824,321","267,270","89,571","42,190","17,365","347,092","90,711","347,092","34,901","306,874","14,958","155,448","5,546,063","22,536","3,872,806",604,"2,102,027","2,083",339,"749,534","8,528,992","4,315,298",yes
"90,918","1,717,095","15,259","22,359","253,785","68,820","24,233","4,463","6,124","1,333,433","22,090","1,333,433","54,255","685,371","41,922","216,562","11,563,814","4,830","244,413","1,471","242,124","6,050","5,019","14,911,734","14,572,032","8,066,357",yes
"89,463","1,499,382","17,838","24,244","736,378","90,531","35,675","24,345","10,543","849,226","26,850","849,226","58,548","430,735","26,372","165,593","8,360,998","6,443","1,436,882",994,"835,074","3,745","3,568","3,217,144","14,944,480","5,644,344",yes
"56,879","881,303","1,658","2,713","3,694,810","379,666","124,863","50,670","14,255","612,760","70,338","612,760","43,537","147,263","4,700","69,870","2,687,072","17,062","3,943,397",630,"2,043,036","1,776","1,185","729,679","8,917,152","2,023,853",yes
"102,780","1,783,987","16,890","26,093","209,954","52,631","17,932","3,824","7,885","1,381,687","31,699","1,381,687","64,444","841,251","49,757","279,559","13,831,475","6,409","290,058","2,494","309,592","12,234","5,024","23,278,249","18,471,264","9,756,319",yes
"78,888","1,391,548","17,877","24,189","286,741","59,417","20,422","14,442","7,601","758,137","20,953","758,137","56,659","427,749","27,036","166,993","8,573,170","4,721","1,061,787",725,"606,645","1,856","2,737","2,089,952","13,913,152","5,822,347",yes
"60,169","902,101","16,468","23,765","3,548,155","346,678","122,827","54,638","16,451","637,285","72,060","637,285","44,235","349,470","15,534","127,448","6,907,266","18,040","4,331,168",907,"2,244,706","3,291","1,186","1,048,721","11,477,408","4,380,913",yes
"128,824","2,443,342","18,637","31,637","231,965","60,090","21,513","4,306","7,283","1,770,012","33,547","1,770,012","86,062","915,803","73,108","330,719","17,300,329","7,806","316,176","2,159","321,812","9,471","5,386","17,746,489","21,763,328","12,910,571",yes
"119,964","2,252,882","16,014","25,649","200,538","51,344","17,305","3,174","6,269","1,299,030","35,299","1,299,030","81,414","571,525","37,960","230,735","10,630,436","7,406","404,584",673,"330,187","2,059","3,676","830,186","21,817,632","7,642,210",yes
"86,353","1,458,722","5,580","6,970","3,198,838","283,311","98,516","62,224","21,319","815,546","89,801","815,546","56,979","201,874","8,114","73,621","3,529,289","19,082","5,460,505",416,"2,789,318","1,051","3,168","516,620","13,936,704","2,425,059",yes
"101,894","2,225,391","15,645","23,574","611,508","109,939","41,636","6,484","7,887","1,664,656","33,391","1,664,656","60,689","742,432","50,535","256,236","13,012,514","7,864","358,071","2,442","341,493","11,433","5,115","18,354,101","19,317,760","9,346,286",yes
"99,498","1,569,264","3,020","7,082","258,308","74,177","25,125","4,073","7,958","894,240","34,969","894,240","69,335","236,442","12,506","109,820","4,386,777","8,868","326,252",555,"337,443","1,386","3,541","686,263","17,033,472","3,458,077",yes
"29,720","309,925","18,317","25,501","2,795,634","218,325","75,992","59,287","21,944","265,971","84,569","265,971","23,883","515,120","25,932","172,553","8,932,526","20,786","5,319,966",516,"2,800,992","1,537",309,"604,343","5,635,008","5,765,067",yes
"249,159","3,758,894","15,214","22,924","960,299","161,871","59,211","10,145","6,299","2,685,071","24,005","2,685,071","135,860","649,925","42,381","242,477","12,122,565","4,793","239,128","2,139","234,630","9,131","13,420","17,696,104","43,681,952","8,658,724",yes
"159,088","2,394,828","1,552","2,622","198,890","47,857","15,518","2,999","5,319","1,389,428","23,543","1,389,428","94,781","142,233","5,832","72,057","2,708,741","5,770","240,165",602,"234,368","2,255","5,886","781,429","24,647,904","2,089,440",yes
"120,315","2,139,256","18,147","26,057","2,195,794","147,163","68,906","64,636","18,364","1,496,290","70,933","1,496,290","64,417","526,352","28,768","173,460","8,954,175","17,072","5,136,675",648,"2,613,519","2,201","6,932","780,119","20,506,912","6,148,812",yes
"112,792","2,038,968","20,158","37,003","1,775,538","245,576","76,228","22,486","13,411","1,562,238","43,118","1,562,238","71,402","918,423","61,564","355,654","18,280,152","7,202","1,080,552","2,040","594,220","8,742","5,658","18,204,776","21,236,448","13,298,663",yes
"140,710","2,843,280","2,590","5,025","248,635","60,942","20,734","4,085","9,335","1,754,022","43,714","1,754,022","81,320","256,952","17,967","114,443","4,998,098","9,976","622,884",701,"458,366","1,747","7,928","719,764","24,246,080","4,050,180",yes
"41,696","336,469","18,103","24,463","1,297,641","139,449","58,463","39,156","18,804","254,337","67,708","254,337","32,920","464,808","23,903","145,598","7,977,457","15,668","5,020,482",809,"2,556,412","2,734",689,"949,893","7,957,056","5,057,022",yes
"104,284","1,795,580","15,111","22,714","2,321,214","253,877","80,690","28,991","8,359","1,391,805","39,253","1,391,805","64,805","629,710","44,094","234,383","11,897,388","9,146","386,023","1,415","357,337","5,911","5,088","14,980,531","19,769,056","8,571,440",yes
"139,062","3,028,139","3,737","7,671","251,440","74,641","24,424","4,124","6,188","1,883,561","27,688","1,883,561","80,493","347,950","18,568","158,334","6,438,283","6,140","283,301",823,"274,986","3,319","7,732","2,984,423","25,138,816","5,047,365",yes
"40,633","363,845","22,604","29,351","695,667","97,690","39,670","24,087","19,614","274,960","68,538","274,960","30,794","514,887","27,457","154,286","8,994,789","15,295","4,795,360",814,"2,469,264","2,784",761,"1,046,724","7,842,944","5,504,794",yes
"106,198","1,952,566","9,491","16,358","3,018,047","279,673","95,253","44,745","9,421","1,440,609","42,814","1,440,609","68,029","582,758","34,233","245,486","10,712,894","10,561","1,102,774","1,715","685,163","6,714","4,653","14,998,243","20,038,560","8,331,167",yes
"148,525","3,068,708","13,990","20,649","199,618","53,447","18,868","3,694","10,532","1,909,129","51,422","1,909,129","90,474","827,005","51,491","279,010","15,434,614","9,046","615,116","1,110","463,871","4,240","8,110","3,918,422","25,721,536","10,850,265",yes
"47,088","390,236","28,951","40,015","394,668","62,562","24,215","16,770","19,837","296,950","78,310","296,950","37,516","783,145","51,911","259,653","15,034,993","17,886","4,597,679",642,"2,423,322","2,224","1,146","785,584","9,364,864","10,027,441",yes
"88,947","1,702,711","4,265","8,783","3,377,918","280,601","97,340","53,977","8,837","1,325,002","43,070","1,325,002","53,494","280,244","17,831","139,664","5,613,821","10,660","1,001,169","1,311","653,348","5,626","4,685","14,732,813","15,570,784","4,415,229",yes
"121,724","2,255,363","5,008","10,004","321,625","96,628","34,850","4,333","6,176","1,297,333","28,004","1,297,333","84,089","397,311","23,708","156,773","6,818,297","6,733","295,910","1,104","283,556","4,868","3,834","6,142,080","22,482,432","5,099,967",yes
"119,262","1,105,104","30,398","42,276","280,004","78,139","25,404","4,026","18,802","776,897","72,695","776,897","99,752","899,862","50,646","294,525","16,007,333","15,696","4,534,025",855,"2,372,514","3,558","2,742","3,386,037","22,250,656","10,833,619",yes
"163,746","2,763,920","4,786","9,301","2,788,362","217,389","79,298","59,001","18,799","2,168,014","111,815","2,168,014","101,425","361,140","22,531","143,354","7,283,658","23,002","1,774,844","1,518","1,170,447","6,351","7,494","15,544,260","25,964,160","5,494,281",yes
"106,617","2,007,300","4,424","8,646","372,319","107,212","31,869","4,950","7,338","1,181,557","31,557","1,181,557","70,681","351,942","20,244","202,611","6,961,336","7,509","429,879","1,362","370,187","6,899","3,791","4,445,174","18,910,016","5,542,842",yes
"82,959","1,353,292","29,027","39,497","1,070,287","240,019","89,084","10,892","15,495","976,368","52,806","976,368","60,172","792,452","51,212","232,131","14,355,016","12,228","4,366,840",802,"2,202,681","2,643","1,448","931,273","15,250,912","9,568,080",yes
"177,195","2,351,658","4,947","9,675","2,505,865","209,570","89,068","56,151","8,058","1,795,011","40,469","1,795,011","112,726","335,232","19,858","137,400","6,294,917","9,686","980,329","1,324","631,548","5,807","9,689","14,451,011","29,366,560","4,666,967",yes
"89,847","1,465,005","2,284","4,573","905,064","179,320","41,701","10,202","7,302","816,216","32,370","816,216","62,312","170,541","7,259","86,908","3,415,127","7,020","309,843","1,269","314,105","5,524","2,963","3,711,089","15,053,856","2,654,005",yes
"82,403","1,663,029","29,844","39,875","612,085","105,036","41,049","6,615","16,263","1,291,466","54,963","1,291,466","48,774","863,128","52,077","260,229","15,443,669","12,782","4,397,686",668,"2,217,077","1,983","4,508","800,240","14,716,416","10,103,147",yes
"61,295","924,384","3,781","7,584","1,528,211","140,790","64,238","46,642","7,309","655,510","38,830","655,510","41,695","319,953","21,235","146,444","5,974,755","9,402","961,393","1,473","614,944","5,559","1,352","14,627,907","11,251,904","4,822,576",yes
"105,030","1,746,513","2,577","4,766","1,632,193","176,056","44,355","18,008","5,641","966,485","24,344","966,485","73,489","229,345","9,799","113,421","4,195,674","5,003","234,475","1,189","252,526","5,239","3,629","3,591,087","18,286,912","3,305,126",yes
"120,962","2,358,726","30,356","43,409","783,378","136,951","52,788","10,028","19,794","1,765,653","79,077","1,765,653","75,834","751,713","48,543","208,943","14,016,005","20,020","5,223,147","1,405","2,701,634","7,795","5,871","2,234,600","22,089,792","8,758,602",yes
"36,964","384,607","8,453","14,040","736,140","115,847","46,270","23,819","11,623","293,370","47,766","293,370","27,209","347,376","22,432","131,411","6,705,913","11,613","482,343","1,731","460,814","6,755",403,"15,513,461","6,558,112","4,975,219",yes
"58,660","853,779","2,851","5,694","2,408,465","193,231","58,771","39,493","3,944","437,206","17,111","437,206","35,053","246,040","12,250","123,349","4,620,970","3,445","181,137","1,628","179,254","7,299","1,565","4,394,704","10,276,960","3,685,256",yes
"176,804","3,299,753","14,813","23,843","575,684","96,844","39,707","6,423","19,412","2,332,695","79,970","2,332,695","116,605","661,948","35,359","214,612","11,341,399","20,076","5,218,670",521,"2,675,729","1,449","8,398","626,115","31,754,016","7,800,177",yes
"45,973","390,501","20,205","28,672","740,290","113,820","43,340","25,784","4,958","296,868","21,056","296,868","38,101","562,365","43,243","185,378","10,953,077","4,535","222,356","1,153","219,754","4,582","1,149","13,455,697","9,207,360","7,524,717",yes
"64,573","513,417","2,381","4,251","2,504,148","213,923","69,348","39,772","4,925","396,116","20,450","396,116","50,971","212,855","9,361","106,134","3,883,829","4,224","199,716",894,"214,359","3,719","2,405","2,264,604","11,759,424","3,056,344",yes
"163,893","3,397,128","12,711","17,887","585,594","101,333","40,295","6,846","23,877","2,275,908","101,859","2,275,908","97,467","515,502","25,511","164,563","8,713,501","21,901","5,552,197","1,101","2,883,535","4,290","8,365","3,350,529","28,779,072","5,991,747",yes
"46,503","411,587","20,061","28,314","921,351","153,761","57,031","25,925","5,443","310,080","22,174","310,080","35,246","552,396","38,727","196,581","11,027,235","4,648","226,399","1,000","223,410","3,239",747,"13,033,235","8,301,600","7,566,051",yes
"55,533","641,982","3,570","6,738","2,849,691","261,913","90,062","45,470","5,437","413,482","23,138","413,482","42,834","334,497","17,852","161,482","6,203,785","5,415","243,200","1,073","223,187","4,851",501,"2,623,872","10,774,144","4,997,111",yes
"152,915","2,923,701","13,142","18,767","215,245","59,228","21,061","3,270","16,982","1,954,178","65,674","1,954,178","97,989","528,771","27,119","177,764","9,272,227","15,699","4,961,424",953,"2,524,978","3,738","8,415","3,140,491","28,255,392","6,435,422",yes
"97,498","1,307,787","20,002","28,705","670,286","89,879","35,995","23,994","8,189","871,744","35,587","871,744","74,348","622,531","40,804","199,857","11,100,949","8,512","486,338",988,"388,782","3,291","3,254","8,400,883","19,030,368","7,581,956",yes
